GeneSymbol,Daily1,Daily2,Daily3,Daily4,Daily5,Weekly1,Weekly2,Weekly3,Weekly4,Weekly5,Vehicle1,Vehicle2,Vehicle3,Vehicle4,Vehicle5
Ctu2,6.509037175,5.977427603,4.182129574,8.161978865,4.988167651,8.276122412,7.147670511,10.26763807,16.54219266,10.83497266,4.382224432,6.438272651,5.037216443,4.866859859,6.329779238
Tmem67,4.985645496,6.113278231,4.182129574,5.232037734,5.542408501,4.672004588,6.242902092,5.637134624,5.034580375,5.28849856,5.356052083,5.852975137,5.609627403,4.97747031,4.8603662
Fam58b,5.262625801,6.384979485,2.633192695,4.813474716,5.819528926,4.938976278,7.328624195,4.026524732,6.832644795,5.67546187,4.990866714,5.150618121,5.838591787,4.866859859,5.764620377
Dtx3l,19.52711152,19.97004222,12.54638872,15.6961132,18.42850826,23.76048047,27.4144831,25.16577957,25.89212764,28.76427266,22.6414929,22.82660304,24.27022468,24.7767411,23.05848151
Proser1,8.170919007,9.509543914,6.195747518,10.88263849,12.47041913,10.27841009,7.961962088,9.562996238,9.709547866,9.029143884,9.373091146,8.896522209,11.44821919,11.06104513,8.251319363
Spty2d1,18.14221,16.57377654,9.603408652,16.74252075,14.96450295,14.54995714,17.2810768,19.42798183,21.57677304,18.31626331,10.95556108,13.93008083,14.42475618,12.16714965,14.92019392
Rps23,74.09223167,72.13668312,50.03066121,79.52697356,70.11146753,76.35390355,92.91971664,83.04707259,95.29741424,95.70892517,105.5385717,104.534136,109.6739398,105.7435915,115.5184711
Cdc42ep1,10.10978114,6.928381995,5.885960142,8.161978865,8.175052539,8.676579948,8.504823139,10.67029054,10.42877363,14.83359352,9.251362689,6.438272651,7.097895897,7.300289788,8.138287591
Tmem202,0.692450763,1.086805019,0.154893688,0.837126037,0.277120425,1.201372608,0.904768419,0.805304946,1.438451536,0.515951079,1.460741477,0.468238011,0.457928768,0.774273159,0.791222405
Sall2,2.492822748,2.03775941,1.084255816,1.883533584,1.801282763,1.73531599,2.080967364,2.415914839,6.832644795,1.547853237,2.069383759,3.628844585,2.747572605,2.875871735,2.260635442
Tceal1,2.492822748,2.309460665,2.788086383,2.720659622,1.66272255,3.470631979,2.804782099,2.113925484,3.236515955,3.740645323,2.556297585,1.872952044,2.747572605,2.986482186,2.260635442
Tecrl,1.246411374,0.679253137,0,0,0.692801063,1.067886763,0.723814735,0.905968065,0.359612884,0.644938849,0.121728456,0.468238011,0.801375343,0.884883611,1.017285949
Hist1h1a,1.938862137,0.950954391,1.394043191,1.674252075,3.3254451,1.201372608,0.904768419,0.301989355,23.01522457,1.418865467,1.582469934,0.936476022,2.862054797,1.769767221,1.469413037
Clip1,351.4880074,352.1248261,230.791595,340.2917342,292.084928,410.4689745,383.2599023,383.6271438,375.4358508,328.0158985,446.2565213,424.3406975,441.3288498,459.0333731,428.9555751
Fzd9,9.278840228,11.54730332,8.209365461,9.626949431,10.25345573,22.69259371,11.94294313,11.47559549,9.709547866,12.25383813,11.32074645,9.950057734,10.99029042,9.07005701,10.96408189
Polr1a,32.12971542,32.87585182,17.19319936,24.90449962,27.57348229,35.9076924,34.38119993,37.84933248,35.60167551,36.37455107,28.72791572,25.6360311,31.59708496,30.63909502,28.25794303
Lingo1,1.107921221,0.543402509,1.548936879,2.092815094,1.1084817,1.334858454,1.628583154,1.20795742,1.438451536,1.418865467,1.947655303,1.404714033,1.259304111,0.995494062,0.791222405
Ap5b1,4.570175038,4.890622584,3.717448511,5.022756225,4.711047226,4.405032897,5.338133673,5.234482151,20.49793438,8.126229495,6.81679356,3.980023093,5.266180827,5.198691213,5.312493289
Aknad1,0.969431069,2.717012547,0,1.255689056,0.692801063,0.266971691,0.904768419,1.107294301,1.078838652,0.25797554,2.312840672,1.053535525,1.488268495,0.884883611,1.130317721
9330101J02Rik,0.553960611,0.135850627,0.154893688,1.046407547,0.692801063,0.400457536,0.271430526,0.402652473,0.359612884,1.160889928,1.70419839,0.702357016,0.228964384,0.774273159,0.452127088
Zfpm1,7.062997786,6.65668074,4.337023262,7.324852828,5.265288076,8.409608258,6.242902092,5.536471506,10.42877363,6.449388488,5.842965909,6.672391657,5.724109595,7.521510691,5.199461517
Tsku,0.415470458,2.445311292,1.239149504,3.139222641,1.247041913,2.803202753,0.995245261,1.711273011,5.394193259,3.224694244,1.825926847,1.28765453,2.060679454,1.548546319,1.130317721
Ccdc69,4.15470458,2.03775941,2.323405319,3.139222641,2.078403188,2.402745217,6.15242525,6.341776452,1.438451536,8.255217265,4.138767519,5.033558618,4.006876716,5.309301664,5.990683921
Zbtb45,2.769803053,2.988713802,2.013617943,3.139222641,3.464005313,1.868801835,2.533351573,2.818567312,5.034580375,3.482669784,3.043211411,2.341190055,2.862054797,2.654650832,1.469413037
Zfp644,86.55634541,75.39709818,57.31066454,90.40961205,75.79243625,79.95802137,91.1101798,92.50940571,55.38038412,103.1902158,81.19288044,78.07868833,78.07685487,80.74562948,76.07038262
Omg,3.185273511,3.532116311,1.858724255,2.720659622,3.879685951,3.470631979,3.528596834,2.516577957,4.315354607,2.192792086,1.582469934,1.755892541,1.946197262,1.216714965,1.808508354
Slc17a5,7.062997786,6.520830113,4.801704326,7.743415847,8.867853601,5.47291966,6.514332617,6.341776452,9.709547866,6.062425179,7.547164299,6.555332154,8.013753433,5.309301664,7.799192275
Tifab,3.462253816,2.309460665,1.858724255,3.976348678,3.3254451,1.468344299,1.628583154,2.315251721,9.709547866,1.676841007,1.460741477,2.341190055,1.717232878,1.106104513,2.486698986
C1ql3,0.969431069,0.543402509,0.464681064,0.837126037,0.969921488,1.201372608,0.904768419,1.509946774,0,0.644938849,1.947655303,1.755892541,1.144821919,0.553052257,1.243349493
Vgll2,29.35991236,32.06074805,21.06554156,20.92815094,29.51332527,56.73148428,23.43350205,33.31949215,22.2959988,28.63528489,40.77903291,41.67318298,46.13632333,36.94389075,39.33505669
2310022A10Rik,25.34369794,29.20788488,16.88341199,29.29941131,31.17604782,32.43706042,30.49069572,29.89694613,39.19780435,24.12071295,33.84051089,27.04074514,24.27022468,24.33429929,29.72735606
Zbtb5,7.062997786,8.151037641,4.49191695,9.626949431,8.867853601,8.142636567,9.590545242,9.864985593,5.753806143,10.96396043,8.399263494,11.70595027,9.04409316,9.07005701,9.381637084
Bdp1,60.52019671,69.82722246,41.66640206,63.20301583,63.32201712,54.99616829,64.50998828,70.26285657,52.86309394,72.74910215,51.1259517,51.97441922,49.4563069,53.424848,48.03850314
Aftph,40.99308519,45.78166142,28.19065121,43.32127244,40.32102184,38.844381,45.05746727,40.56723667,69.04567371,47.3385115,39.44001989,36.87374337,41.09910689,37.496943,34.81378581
Morn4,1.800371985,2.03775941,0.77446844,2.929941131,2.078403188,1.868801835,2.442874732,2.214588602,2.876903071,1.289877698,0.730370739,1.872952044,1.488268495,0.995494062,1.695476582
Zbtb14,14.54146603,15.75867277,11.92681397,14.85898717,14.68738253,15.61784391,14.11438734,16.30742516,9.709547866,21.92792086,15.33778551,15.10067585,12.47855892,14.60057958,16.6156705
Catsperg1,3.046783358,2.445311292,1.394043191,3.139222641,2.632644038,1.601830144,2.35239789,2.717904194,3.236515955,1.289877698,3.895310606,3.745904088,3.434465757,2.765261283,2.14760367
Urgcp,58.16586412,61.40448356,33.30214291,59.64523017,51.82151948,71.28144142,57.45279461,76.60463302,109.6819296,70.29833452,57.09064607,56.89091834,57.47006033,58.62353921,62.84566529
Orai1,15.37240695,18.33983469,11.6170266,16.32395773,16.07298465,18.68801835,18.72870628,22.04522291,14.38451536,13.54371583,17.16371236,15.68597337,19.23300824,18.02950357,16.38960695
Fam109b,1.800371985,1.766058155,0.929362128,1.255689056,1.524162338,0.800915072,1.176198945,2.516577957,3.236515955,1.418865467,1.217284564,0.936476022,1.602750687,2.654650832,1.356381265
Nckap5,4.70866519,5.569875721,2.478299007,3.557785659,2.909764463,2.135773526,4.25241157,4.630503441,3.236515955,4.127608633,3.651853693,3.160606574,2.175161646,3.428923991,3.956112024
Nlrp10,0.969431069,2.717012547,0.929362128,1.046407547,1.939842975,4.138061206,2.171444206,1.711273011,1.078838652,2.837730935,0.852099195,1.638833038,2.518608222,2.212209027,1.921540126
Lig4,5.539606106,5.977427603,4.801704326,9.208386412,4.988167651,6.941263959,8.323869456,8.2543757,6.832644795,6.965339567,6.451608191,7.725927181,6.525484938,4.535028505,8.251319363
Mmp12,38.77724274,44.55900577,24.16341532,49.59971772,54.17704309,19.08847589,57.27184093,57.07598807,116.5145744,42.30798848,26.90198887,25.5189716,30.22329866,26.10406652,27.57975239
Zfp668,9.278840228,7.879336386,4.646810638,9.417667922,11.084817,10.14492425,7.871485246,10.67029054,12.58645094,9.158131653,7.912349668,6.204153646,7.212378089,6.747237532,8.251319363
Zfp646,29.49840252,37.90232503,20.91064787,37.8799532,30.48324675,30.70174443,34.92406098,37.74866936,50.34580375,41.27608633,39.07483452,35.70314834,36.06189045,34.73168172,30.4055467
Arhgap15,4.016214427,3.396265684,1.239149504,4.185630187,5.958089138,1.201372608,3.257166309,3.623872259,1.79806442,3.740645323,5.234323627,4.448261104,3.892394524,2.875871735,5.199461517
Rpl36al,23.12785549,22.41535351,13.78553823,26.16018867,19.53698997,22.15865033,31.39546414,29.59495678,31.64593379,30.57010143,28.48445881,29.49899469,26.44538633,24.66613065,26.78852999
Zfp672,23.4048358,23.09460665,15.79915617,23.43952905,23.97091677,29.23340013,29.31449678,32.81617656,17.26141843,35.08467338,22.03285062,23.88013856,23.35436715,19.35682898,25.09305341
2410015M20Rik,13.57203496,11.95485521,8.674046525,11.30120151,8.867853601,18.8215042,14.29534102,16.30742516,14.38451536,22.57285971,12.65975947,9.481819723,12.02063015,10.95043468,14.92019392
Zfp280b,16.89579862,14.53601713,11.46213291,16.32395773,13.3017804,17.48664574,19.54299785,14.99880463,13.66528959,16.12347122,15.82469934,16.38833038,16.71440002,14.71119003,15.93747987
Tmsb4x,90.9880303,93.60108224,63.04173099,119.0811788,112.788013,75.95344601,87.67205981,97.74388786,256.4039862,132.4704396,104.1995587,116.0059672,106.0105097,108.066411,119.2485196
Fzd4,51.65682694,49.44962835,30.35916284,56.29672602,45.58630992,51.792508,52.20513778,62.41113334,43.51315895,73.394041,63.66398272,62.50977447,68.80379733,71.23313066,76.86160503
Bag5,8.86336977,10.73219956,7.280003333,10.25479396,9.699214876,10.14492425,11.03817471,11.77758484,20.1383215,10.96396043,11.56420336,11.00359326,10.76132604,9.401888364,8.025255819
Sertad2,19.52711152,19.01908783,12.23660135,19.25389886,14.82594274,19.88939096,20.26681259,20.63593925,17.9806442,18.05828777,18.86791075,17.44186591,24.0412603,20.57354395,21.81513202
Armcx4,18.97315091,20.10589285,12.54638872,24.27665509,18.98274911,30.70174443,16.91916944,23.05185409,44.95161049,26.18451726,18.13754001,21.53894851,20.72127673,19.35682898,19.21540126
Arhgap23,31.0217942,34.09850746,18.27745518,27.83444075,32.56164994,23.76048047,20.7191968,28.18567312,43.15354607,30.18313813,20.20692377,22.82660304,21.86609865,23.33880523,21.92816379
Fam161a,3.462253816,4.07551882,2.323405319,2.511378112,2.2169634,1.601830144,4.342888412,2.818567312,4.674967491,4.772547481,3.77358215,3.745904088,2.518608222,3.31831354,3.617016707
Zbtb12,3.600743969,2.445311292,2.013617943,3.139222641,1.939842975,2.936688598,3.166689467,3.221219785,2.876903071,3.482669784,3.286668324,1.755892541,2.862054797,2.765261283,2.599730758
Suox,20.08107214,20.24174347,14.56000667,24.27665509,19.53698997,23.76048047,26.96209889,21.34058108,16.90180554,20.50905539,16.79852699,21.421889,19.8054192,21.34781711,21.02390961
Arl4c,6.093566717,5.569875721,3.407661135,8.999104903,9.699214876,2.803202753,4.795272621,4.630503441,42.4343203,5.41748633,6.695065104,6.789451159,5.266180827,5.972964372,6.216747466
Nlrc3,6.23205687,7.743485759,5.576172766,7.952697356,9.283534239,9.344009175,7.057193669,10.36830118,8.630709214,5.804449639,5.964694365,7.023570165,5.838591787,8.185173399,8.816478224
Fam26e,3.185273511,1.086805019,1.703830567,1.883533584,2.77120425,2.402745217,2.804782099,2.415914839,1.79806442,3.095706474,3.40839678,3.745904088,2.862054797,1.880377673,3.390953163
Rlf,32.96065633,35.04946185,23.38894688,37.46139018,38.65829929,29.63385767,34.56215361,39.0572899,31.64593379,42.05001294,32.50149787,32.89372027,39.03842744,33.73618766,32.44011859
2810025M15Rik,3.600743969,2.717012547,1.858724255,4.185630187,3.3254451,2.536231062,2.623828415,3.221219785,7.551870562,2.837730935,3.043211411,3.043547071,2.862054797,3.871365797,3.503984935
Mettl21d,3.323763664,3.667966938,1.858724255,2.302096603,3.048324675,1.73531599,2.533351573,3.623872259,2.876903071,3.095706474,2.069383759,2.224130552,2.289643838,2.433429929,2.938826075
Rasd1,1.246411374,1.494356901,0.619574752,1.464970566,1.1084817,4.938976278,3.890504202,4.227850968,0.359612884,4.772547481,3.286668324,2.809428066,3.548947949,3.428923991,4.408239112
Gm711,1.246411374,1.358506273,0.464681064,0.837126037,1.385602125,1.067886763,0.814291577,0.905968065,1.438451536,0.644938849,0.852099195,0.585297514,0.572410959,0.884883611,0.452127088
Tmem17,1.107921221,1.766058155,1.548936879,0.627844528,1.247041913,1.468344299,1.266675787,1.610609893,1.79806442,1.547853237,1.825926847,1.170595027,1.259304111,1.65915677,2.599730758
Rasl11b,0.969431069,1.630207528,0.619574752,0.837126037,0.969921488,0.934400918,1.357152629,0.805304946,2.517290187,1.547853237,1.582469934,1.170595027,1.144821919,0.884883611,1.921540126
Slc35c1,5.539606106,7.064232622,4.49191695,4.604193206,6.650890201,5.873377196,5.70004104,8.2543757,8.27109633,7.352302877,5.842965909,7.25768917,6.296520554,6.304795726,7.234033414
Lpar4,1.523391679,2.03775941,0.929362128,1.883533584,1.939842975,2.00228768,2.804782099,2.415914839,1.078838652,2.708743165,3.286668324,3.277666077,3.548947949,2.875871735,2.260635442
H2afx,1.938862137,2.58116192,2.323405319,4.604193206,3.3254451,2.536231062,2.442874732,3.623872259,16.90180554,3.353682014,3.286668324,5.384737126,3.777912333,2.544040381,4.29520734
Lrrc4,4.570175038,2.852863174,2.478299007,3.767067169,5.542408501,3.203660289,3.890504202,4.630503441,7.551870562,4.514571942,3.77358215,1.872952044,2.518608222,3.097092637,2.599730758
Pgrmc2,18.83466076,16.03037403,9.75830234,21.34671396,16.35010508,22.02516448,22.34777995,27.98434689,30.20748225,32.76289352,17.52889773,14.04714033,17.74473974,18.58255582,16.50263873
Rpp38,2.354332595,2.445311292,1.703830567,1.883533584,2.078403188,2.536231062,2.804782099,2.617241076,1.79806442,2.063804316,2.921482954,2.458249558,1.946197262,2.322819478,2.486698986
Ccdc137,6.23205687,4.483070702,3.717448511,8.580541884,5.403848288,6.006863041,6.785763143,9.160343765,14.02490247,10.83497266,6.573336648,6.438272651,5.953073979,7.189679337,4.8603662
Mrps16,11.21770237,8.69444015,7.125109645,9.626949431,11.50049764,14.68344299,13.30009576,14.09283656,22.2959988,15.60752014,12.53803101,12.6424263,12.47855892,10.95043468,12.99865379
Plekhf2,13.1565645,13.31336148,7.744684397,15.06826867,11.22337721,13.61555623,14.83820207,11.97891108,14.38451536,18.31626331,13.39013021,13.81302132,12.24959453,11.17165559,12.65955848
Lrrc25,1.384901527,0.679253137,1.239149504,2.720659622,1.66272255,0.266971691,1.628583154,1.711273011,10.42877363,2.321779856,1.339013021,0.819416519,1.717232878,1.990988124,2.71276253
Ppp1r3d,6.78601748,5.705726348,3.717448511,6.906289809,5.265288076,7.074749804,8.323869456,10.16697495,3.596128839,11.22193597,6.81679356,6.555332154,7.670306857,6.968458434,6.216747466
Idnk,4.293194732,4.754771957,2.942980071,4.394911697,4.988167651,5.47291966,4.614318937,6.643765807,11.50761229,8.126229495,4.382224432,3.862963591,2.518608222,4.535028505,3.164889619
Shisa3,1.246411374,1.630207528,1.084255816,0.837126037,0.831361275,1.067886763,1.538106312,1.006631183,0.719225768,1.031902158,1.70419839,2.107071049,1.946197262,1.327325416,1.243349493
Apol10b,2.215842443,1.766058155,1.394043191,1.883533584,1.524162338,3.470631979,2.261921048,1.811936129,0.719225768,3.095706474,2.069383759,1.638833038,1.602750687,2.433429929,2.486698986
Pitpnb,15.37240695,14.94356901,8.983833901,15.06826867,12.05473849,20.28984849,16.28583154,18.62267688,15.46335401,19.47715323,17.0419839,18.72952044,14.53923837,15.70668409,14.92019392
Amz1,4.570175038,5.026473212,1.858724255,4.394911697,6.650890201,3.470631979,3.528596834,4.12718785,25.17290187,3.998620863,2.799754498,3.043547071,2.747572605,3.097092637,3.051857847
Rap2c,27.55954038,21.32854849,21.22043525,25.32306263,21.75395337,24.56139555,36.19073676,27.48103129,22.65561169,31.85997913,30.06692874,32.54254176,32.85638907,28.09505464,32.44011859
Tmx2,29.91387297,39.39668193,21.37532894,33.4850415,26.32644038,35.64072071,36.82407466,39.35927925,37.04012704,39.72823309,30.1886572,29.8501732,29.30744112,31.41336818,29.84038783
Tdrp,9.417330381,7.743485759,5.576172766,6.069163772,6.928010626,10.14492425,10.76674419,8.053049463,3.236515955,14.83359352,6.451608191,9.36476022,7.326860281,6.857847983,9.381637084
Zfp697,7.755448549,7.743485759,2.633192695,8.789823394,6.789450413,2.669716907,4.433365254,8.053049463,7.192257678,7.223315107,1.947655303,2.458249558,2.862054797,2.322819478,2.71276253
Grem2,2.215842443,1.766058155,1.084255816,2.511378112,1.1084817,2.269259371,4.25241157,3.422546022,2.876903071,2.063804316,3.164939867,2.458249558,2.289643838,2.654650832,3.277921391
Bex1,10.10978114,7.743485759,4.49191695,9.208386412,7.066570838,8.142636567,8.866730507,8.053049463,12.94606382,5.159510791,7.912349668,9.36476022,8.4716822,7.963952496,8.364351135
Rspry1,15.5108971,14.80771838,13.63064454,19.25389886,24.10947698,16.41875898,19.27156733,20.33394989,27.33057918,24.12071295,16.67679853,20.25129398,21.06472331,17.91889312,20.00662366
1600012H06Rik,14.40297588,11.13975144,8.054471773,11.30120151,11.36193743,12.54766946,14.92867892,13.69018409,13.66528959,17.41334892,11.44247491,13.34478331,15.45509591,15.26424228,12.88562202
Agmo,7.755448549,8.966141405,8.828940213,10.88263849,7.759371901,8.810065794,8.323869456,9.562996238,9.709547866,18.83221439,10.83383262,8.07710569,9.158575352,10.17616152,7.234033414
Grrp1,5.816586412,6.249128858,3.717448511,6.069163772,5.819528926,5.47291966,4.433365254,8.757691291,11.50761229,8.771168344,4.017039062,2.926487569,2.862054797,1.548546319,1.808508354
Tmc8,2.215842443,1.358506273,1.239149504,1.464970566,2.632644038,1.601830144,0.995245261,0.503315591,6.113419027,2.192792086,1.217284564,0.585297514,1.144821919,0.884883611,0.791222405
Gsg2,0.415470458,0.271701255,0.619574752,0,1.1084817,0.667429227,0.45238421,1.006631183,1.438451536,1.160889928,1.460741477,0.702357016,0.915857535,0.884883611,0.339095316
Vwa3b,0.969431069,0.543402509,1.239149504,0.837126037,0.692801063,1.868801835,0.271430526,1.107294301,0.719225768,1.676841007,0.973827651,0.468238011,1.259304111,0.663662708,0.452127088
